"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"355","RT @dewamavhinga: Breaking: #Mnangagwa includes Military generals who spearheaded the coup against #Mugabe in new cabinet - Air Marshall Pe…",FALSE,0,NA,2017-12-01 06:30:14,FALSE,NA,"936482554844188672",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","micomyizajohn",121,TRUE,FALSE,NA,NA
"356","RT @dewamavhinga: Breaking: #Mnangagwa includes Military generals who spearheaded the coup against #Mugabe in new cabinet - Air Marshall Pe…",FALSE,0,NA,2017-12-01 06:28:30,FALSE,NA,"936482118284165120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kortorkamara",121,TRUE,FALSE,NA,NA
"357","RT @dewamavhinga: Breaking: #Mnangagwa includes Military generals who spearheaded the coup against #Mugabe in new cabinet - Air Marshall Pe…",FALSE,0,NA,2017-12-01 06:26:47,FALSE,NA,"936481685801185280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luckychisi",121,TRUE,FALSE,NA,NA
"358","RT @ohannah69: How genocidal corrupt black African dictators cripple their countries and amass billions for themselves:
#Mugabe #Zimbabwe #…",FALSE,0,NA,2017-12-01 06:26:33,FALSE,NA,"936481628846739461",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Niknaks65",29,TRUE,FALSE,NA,NA
"359","National #ReserveBank of #Zimbabwe right after the recent #coup to oust #Mugabe… https://t.co/J4FH7AXlWM",FALSE,0,NA,2017-12-01 06:26:22,FALSE,NA,"936481581556027392",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ironmanjt",0,FALSE,FALSE,"29.53125","-16.63619188"
"360","RT @khumbumaphosa: #Mugabe sees #ZimCabinet list by #EmersonMnangagwa &amp;goes:
""IT WASNT ME....""

#MyNewZimbabwe #NewCabinet #Asakhe #263Chat…",FALSE,0,NA,2017-12-01 06:23:31,FALSE,NA,"936480864766251008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","josephkhanyile",4,TRUE,FALSE,NA,NA
"361","RT @dewamavhinga: Breaking: #Mnangagwa includes Military generals who spearheaded the coup against #Mugabe in new cabinet - Air Marshall Pe…",FALSE,0,NA,2017-12-01 06:22:02,FALSE,NA,"936480490495787008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MillerScott4",121,TRUE,FALSE,NA,NA
"362","RT @ED_Josp: @TembaMliswa #Zimbabwe After this cabinet appointment, #Mnangagwa and #Mugabe<ed><U+00A0><U+00BD><ed><U+00B1><U+0087><ed><U+00A0><U+00BC><ed><U+00BF><U+00BF> https://t.co/cXOVynT0sA",FALSE,0,NA,2017-12-01 06:21:47,FALSE,NA,"936480426943795202",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GulleysZw",10,TRUE,FALSE,NA,NA
"363","RT @khumbumaphosa: #Mugabe sees #ZimCabinet list by #EmersonMnangagwa &amp;goes:
""IT WASNT ME....""

#MyNewZimbabwe #NewCabinet #Asakhe #263Chat…",FALSE,0,NA,2017-12-01 06:19:05,FALSE,NA,"936479748015968256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nqabamatshazi",4,TRUE,FALSE,NA,NA
"364","RT @dewamavhinga: Breaking: #Mnangagwa includes Military generals who spearheaded the coup against #Mugabe in new cabinet - Air Marshall Pe…",FALSE,0,NA,2017-12-01 06:18:59,FALSE,NA,"936479721847697413",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SelloTsebe",121,TRUE,FALSE,NA,NA
"365","RT @dewamavhinga: Breaking: #Mnangagwa includes Military generals who spearheaded the coup against #Mugabe in new cabinet - Air Marshall Pe…",FALSE,0,NA,2017-12-01 06:09:01,FALSE,NA,"936477214056599553",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","phynx_dee",121,TRUE,FALSE,NA,NA
"366","RT @IlanaMercer: NEW COLUMN: Why All Three South-African Presidents Supported Robert #Mugabe: https://t.co/nMY5wVpQqS",FALSE,0,NA,2017-12-01 06:02:03,FALSE,NA,"936475461466517504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Nyaranyar",2,TRUE,FALSE,NA,NA
"367","RT @IlanaMercer: NEW COLUMN: Why All Three South-African Presidents Supported Robert #Mugabe: https://t.co/nMY5wVpQqS",FALSE,0,NA,2017-12-01 06:00:36,FALSE,NA,"936475096750977024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HdHammer865",2,TRUE,FALSE,NA,NA
"368","Robert #Mugabe To Relocate To Rural Home https://t.co/M08SnxeTTM #gracemugabe #news",FALSE,0,NA,2017-12-01 05:58:28,FALSE,NA,"936474561574522880",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","akpenejacob",0,FALSE,FALSE,NA,NA
"369","RT @dewamavhinga: Breaking: #Mnangagwa includes Military generals who spearheaded the coup against #Mugabe in new cabinet - Air Marshall Pe…",FALSE,0,NA,2017-12-01 05:55:38,FALSE,NA,"936473847242612736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zazankosi09",121,TRUE,FALSE,NA,NA
"370","RT @dewamavhinga: Breaking: #Mnangagwa includes Military generals who spearheaded the coup against #Mugabe in new cabinet - Air Marshall Pe…",FALSE,0,NA,2017-12-01 05:53:22,FALSE,NA,"936473274896343040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rlrichar",121,TRUE,FALSE,NA,NA
"371","Still the same people that tirelessly worked with #Mugabe to manufacture, package and freely distribute… https://t.co/bkYEofFZBE",FALSE,1,NA,2017-12-01 05:45:21,TRUE,NA,"936471259931607040",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","justicesocialhq",0,FALSE,FALSE,NA,NA
"372","RT @dewamavhinga: Breaking: #Mnangagwa includes Military generals who spearheaded the coup against #Mugabe in new cabinet - Air Marshall Pe…",FALSE,0,NA,2017-12-01 05:42:57,FALSE,NA,"936470655670812672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Waititujames",121,TRUE,FALSE,NA,NA
"373","#Zimbabwe fail to recover the $billions that #Mugabe stole from them @Zimindependent @NewsDayZimbabwe @SundayMailZim",FALSE,0,NA,2017-12-01 05:37:41,FALSE,NA,"936469327586430976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","denorich",0,FALSE,FALSE,NA,NA
"374","Will the Western World help Zimbabwe's economy recover post Mugabe? https://t.co/NLZQ9Qsjiv #Zimbabwe #Mugabe… https://t.co/Mf07wTLxBw",FALSE,0,NA,2017-12-01 05:37:02,TRUE,NA,"936469167011659777",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","The_MarketMogul",0,FALSE,FALSE,NA,NA
"375","RT @khumbumaphosa: #Mugabe sees #ZimCabinet list by #EmersonMnangagwa &amp;goes:
""IT WASNT ME....""

#MyNewZimbabwe #NewCabinet #Asakhe #263Chat…",FALSE,0,NA,2017-12-01 05:33:08,FALSE,NA,"936468183736864768",NA,"<a href=""http://harare.today"" rel=""nofollow"">harareToday</a>","hararetoday",4,TRUE,FALSE,NA,NA
"376","RT @Bongani_SP: People must be careful of saying #Mugabe land reform policy transferred land to the ordinary people of #Zimbabwe, the benef…",FALSE,0,NA,2017-12-01 05:32:47,FALSE,NA,"936468094960185344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MotherHuppert",3,TRUE,FALSE,NA,NA
"377","RT @dewamavhinga: Breaking: #Mnangagwa includes Military generals who spearheaded the coup against #Mugabe in new cabinet - Air Marshall Pe…",FALSE,0,NA,2017-12-01 05:30:14,FALSE,NA,"936467452631945216",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","MGCoup",121,TRUE,FALSE,NA,NA
"378","RT @dewamavhinga: Breaking: #Mnangagwa includes Military generals who spearheaded the coup against #Mugabe in new cabinet - Air Marshall Pe…",FALSE,0,NA,2017-12-01 05:28:36,FALSE,NA,"936467044807184385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mukitale",121,TRUE,FALSE,NA,NA
"379","The cabinet announcement is how #Mnangagwa lost the real support of the people of #Zimbabwe and became just another… https://t.co/fID56dZKE8",FALSE,1,NA,2017-12-01 05:25:41,TRUE,NA,"936466310690693120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rock4us2",0,FALSE,FALSE,NA,NA
"380","RT @dewamavhinga: Breaking: #Mnangagwa includes Military generals who spearheaded the coup against #Mugabe in new cabinet - Air Marshall Pe…",FALSE,0,NA,2017-12-01 05:23:19,FALSE,NA,"936465712197095425",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wilfmbanga",121,TRUE,FALSE,NA,NA
"381","RT @dewamavhinga: Breaking: #Mnangagwa includes Military generals who spearheaded the coup against #Mugabe in new cabinet - Air Marshall Pe…",FALSE,0,NA,2017-12-01 05:18:51,FALSE,NA,"936464591244099584",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","jekanyika_kenji",121,TRUE,FALSE,NA,NA
"382","This is another #Mugabe reloaded cabin sies maaaan",FALSE,0,NA,2017-12-01 05:17:52,FALSE,NA,"936464343159529473",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","sambonya",0,FALSE,FALSE,NA,NA
"383","RT @dewamavhinga: Breaking: #Mnangagwa includes Military generals who spearheaded the coup against #Mugabe in new cabinet - Air Marshall Pe…",FALSE,0,NA,2017-12-01 05:16:24,FALSE,NA,"936463971707650048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amisij",121,TRUE,FALSE,NA,NA
"384","RT @dewamavhinga: Breaking: #Mnangagwa includes Military generals who spearheaded the coup against #Mugabe in new cabinet - Air Marshall Pe…",FALSE,0,NA,2017-12-01 05:15:27,FALSE,NA,"936463734272294912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","4thCybermurenga",121,TRUE,FALSE,NA,NA
"385","RT @PhelimKine: #Mugabe 's fall and #Mladic conviction ""a warning to current leaders &amp; high-level officials that their apparent immunity mi…",FALSE,0,NA,2017-12-01 05:14:35,FALSE,NA,"936463514172116992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Marita_1010",36,TRUE,FALSE,NA,NA
"386","RT @RootsReggaeHub: ""Tell Europe to shut up"" President #Mugabe speech @26th AU Summit https://t.co/7NBLaBjc76 via @YouTube",FALSE,0,NA,2017-12-01 05:10:05,FALSE,NA,"936462383794487296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","disilike66",2,TRUE,FALSE,NA,NA
"387","RT @dewamavhinga: Breaking: #Mnangagwa includes Military generals who spearheaded the coup against #Mugabe in new cabinet - Air Marshall Pe…",FALSE,0,NA,2017-12-01 05:08:16,FALSE,NA,"936461925814296576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EdmundsNRM",121,TRUE,FALSE,NA,NA
"388","So maybe we need to recall ALL older generations and have a youthful government. Just a thought #zimcabinet… https://t.co/fuLwesd5LF",FALSE,0,NA,2017-12-01 05:08:02,TRUE,NA,"936461869103112193",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","KMadzore",0,FALSE,FALSE,NA,NA
"389","@Thusi_Kumar @RW_UNP Well @WHO did make #Mugabe an Ambassador, it is all rather hypocritical",FALSE,1,"Thusi_Kumar",2017-12-01 05:07:13,FALSE,"936452108403933184","936461660742488064","155420429","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DavidSavage63",0,FALSE,FALSE,NA,NA
"390","RT @dewamavhinga: Breaking: #Mnangagwa includes Military generals who spearheaded the coup against #Mugabe in new cabinet - Air Marshall Pe…",FALSE,0,NA,2017-12-01 05:06:51,FALSE,NA,"936461571403976705",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GeopoliticalJD",121,TRUE,FALSE,NA,NA
"391","RT @dewamavhinga: Breaking: #Mnangagwa includes Military generals who spearheaded the coup against #Mugabe in new cabinet - Air Marshall Pe…",FALSE,0,NA,2017-12-01 05:04:24,FALSE,NA,"936460954778394624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","inpoco",121,TRUE,FALSE,NA,NA
"392","#Mugabe sees #ZimCabinet list by #EmersonMnangagwa &amp;goes:
""IT WASNT ME....""

#MyNewZimbabwe #NewCabinet #Asakhe… https://t.co/wI0sKV5zAQ",FALSE,7,NA,2017-12-01 05:03:23,TRUE,NA,"936460698430918656",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","khumbumaphosa",4,FALSE,FALSE,NA,NA
"393","RT @PhelimKine: #Mugabe 's fall and #Mladic conviction ""a warning to current leaders &amp; high-level officials that their apparent immunity mi…",FALSE,0,NA,2017-12-01 05:03:08,FALSE,NA,"936460634786553857",NA,"<a href=""http://harare.today"" rel=""nofollow"">harareToday</a>","hararetoday",36,TRUE,FALSE,NA,NA
"394","RT @dewamavhinga: Breaking: #Mnangagwa includes Military generals who spearheaded the coup against #Mugabe in new cabinet - Air Marshall Pe…",FALSE,0,NA,2017-12-01 05:00:57,FALSE,NA,"936460086637154310",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ThabitSenior",121,TRUE,FALSE,NA,NA
"395","RT @dewamavhinga: Breaking: #Mnangagwa includes Military generals who spearheaded the coup against #Mugabe in new cabinet - Air Marshall Pe…",FALSE,0,NA,2017-12-01 04:53:05,FALSE,NA,"936458105591910400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","masuka_john",121,TRUE,FALSE,NA,NA
"396","RT @dewamavhinga: Breaking: #Mnangagwa includes Military generals who spearheaded the coup against #Mugabe in new cabinet - Air Marshall Pe…",FALSE,0,NA,2017-12-01 04:51:15,FALSE,NA,"936457645610950657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ohandotito30",121,TRUE,FALSE,NA,NA
"397","RT @PhelimKine: #Mugabe 's fall and #Mladic conviction ""a warning to current leaders &amp; high-level officials that their apparent immunity mi…",FALSE,0,NA,2017-12-01 04:50:59,FALSE,NA,"936457576245579776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FDPascual",76,TRUE,FALSE,NA,NA
"398","This #Zimbabwean Bishop shredded his collar in protest against #Mugabe’s tyrannical rule many years ago. Now he’s... https://t.co/8uxi12z8zx",FALSE,0,NA,2017-12-01 04:50:15,FALSE,NA,"936457394049122304",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","iotama22",0,FALSE,FALSE,NA,NA
"399","RT @ED_Josp: #Zimbabwe
#mnangagwainauguration speech <U+2705>

#Mnangagwa’s cabinet <U+274E>

#Mnangagwa and #Mugabe <ed><U+00A0><U+00BD><ed><U+00B1><U+0087><ed><U+00A0><U+00BC><ed><U+00BF><U+00BF> https://t.co/WUSTo8WVVi",FALSE,0,NA,2017-12-01 04:49:47,FALSE,NA,"936457273819455488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheMilesMilly",1,TRUE,FALSE,NA,NA
"400","RT @RootsReggaeHub: ""Tell Europe to shut up"" President #Mugabe speech @26th AU Summit https://t.co/7NBLaBjc76 via @YouTube",FALSE,0,NA,2017-12-01 04:45:33,FALSE,NA,"936456211045724160",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","Music4Records",2,TRUE,FALSE,NA,NA
"401","With Mugabe gone, can Zimbabwe get back on track? https://t.co/NLZQ9Qsjiv #Zimbabwe #Mugabe #Economics #Development… https://t.co/WOiTMtuubG",FALSE,0,NA,2017-12-01 04:45:18,TRUE,NA,"936456145954312192",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","The_MarketMogul",0,FALSE,FALSE,NA,NA
